ID,CATEGORY
19454,parrot
19455,nose
19456,chair
19457,harp
19458,chair
19459,laptop
19460,banana
19461,eyeglasses
19462,flashlight
19463,hand
19464,trombone
19465,keyboard
19466,violin
19467,hand
19468,violin
19469,penguin
19470,hat
19471,foot
19472,banana
19473,skyscraper
19474,eyeglasses
19475,parrot
19476,keyboard
19477,banana
19478,harp
19479,pig
19480,banana
19481,violin
19482,hat
19483,harp
19484,trombone
19485,penguin
19486,laptop
19487,skyscraper
19488,banana
19489,chair
19490,pig
19491,laptop
19492,hat
19493,violin
19494,harp
19495,flashlight
19496,violin
19497,flashlight
19498,trombone
19499,penguin
19500,chair
19501,nose
19502,spider
19503,snowman
19504,snowman
19505,snowman
19506,keyboard
19507,skyscraper
19508,penguin
19509,chair
19510,chair
19511,skyscraper
19512,hand
19513,bulldozer
19514,parrot
19515,eyeglasses
19516,skyscraper
19517,hand
19518,eyeglasses
19519,pig
19520,flashlight
19521,spider
19522,harp
19523,penguin
19524,bulldozer
19525,spider
19526,banana
19527,hat
19528,snowman
19529,violin
19530,violin
19531,laptop
19532,parrot
19533,keyboard
19534,penguin
19535,hand
19536,laptop
19537,harp
19538,laptop
19539,eyeglasses
19540,flashlight
19541,snowman
19542,foot
19543,flashlight
19544,harp
19545,skyscraper
19546,violin
19547,penguin
19548,hand
19549,keyboard
19550,flashlight
19551,violin
19552,chair
19553,flashlight
19554,snowman
19555,skyscraper
19556,pig
19557,hat
19558,chair
19559,spider
19560,harp
19561,hat
19562,laptop
19563,skyscraper
19564,keyboard
19565,eyeglasses
19566,nose
19567,foot
19568,banana
19569,hat
19570,skyscraper
19571,flashlight
19572,flashlight
19573,harp
19574,banana
19575,bulldozer
19576,nose
19577,spider
19578,violin
19579,skyscraper
19580,spider
19581,keyboard
19582,laptop
19583,harp
19584,chair
19585,bulldozer
19586,bulldozer
19587,bulldozer
19588,chair
19589,eyeglasses
19590,hat
19591,harp
19592,bulldozer
19593,penguin
19594,bulldozer
19595,spider
19596,penguin
19597,banana
19598,spider
19599,flashlight
19600,harp
19601,snowman
19602,eyeglasses
19603,snowman
19604,penguin
19605,parrot
19606,chair
19607,parrot
19608,foot
19609,keyboard
19610,trombone
19611,harp
19612,pig
19613,chair
19614,hand
19615,trombone
19616,hand
19617,trombone
19618,violin
19619,penguin
19620,snowman
19621,laptop
19622,snowman
19623,violin
19624,chair
19625,banana
19626,keyboard
19627,keyboard
19628,laptop
19629,snowman
19630,hand
19631,harp
19632,violin
19633,violin
19634,harp
19635,pig
19636,spider
19637,penguin
19638,hat
19639,parrot
19640,banana
19641,hand
19642,bulldozer
19643,hat
19644,hat
19645,bulldozer
19646,foot
19647,penguin
19648,skyscraper
19649,trombone
19650,keyboard
19651,snowman
19652,skyscraper
19653,keyboard
19654,spider
19655,eyeglasses
19656,spider
19657,foot
19658,penguin
19659,parrot
19660,hand
19661,penguin
19662,spider
19663,harp
19664,foot
19665,laptop
19666,keyboard
19667,hand
19668,keyboard
19669,harp
19670,nose
19671,laptop
19672,spider
19673,skyscraper
19674,spider
19675,harp
19676,skyscraper
19677,spider
19678,bulldozer
19679,pig
19680,hand
19681,foot
19682,laptop
19683,spider
19684,spider
19685,keyboard
19686,hat
19687,chair
19688,flashlight
19689,snowman
19690,harp
19691,laptop
19692,bulldozer
19693,violin
19694,nose
19695,banana
19696,banana
19697,chair
19698,penguin
19699,trombone
19700,hand
19701,chair
19702,bulldozer
19703,keyboard
19704,skyscraper
19705,foot
19706,trombone
19707,nose
19708,pig
19709,hat
19710,hat
19711,bulldozer
19712,laptop
19713,pig
19714,banana
19715,hand
19716,parrot
19717,spider
19718,laptop
19719,parrot
19720,trombone
19721,nose
19722,eyeglasses
19723,banana
19724,snowman
19725,trombone
19726,snowman
19727,banana
19728,spider
19729,hand
19730,spider
19731,laptop
19732,keyboard
19733,spider
19734,pig
19735,foot
19736,chair
19737,spider
19738,snowman
19739,banana
19740,parrot
19741,eyeglasses
19742,bulldozer
19743,foot
19744,trombone
19745,hat
19746,eyeglasses
19747,hand
19748,snowman
19749,trombone
19750,nose
19751,foot
19752,harp
19753,penguin
19754,chair
19755,hat
19756,foot
19757,bulldozer
19758,flashlight
19759,hat
19760,chair
19761,foot
19762,violin
19763,laptop
19764,flashlight
19765,skyscraper
19766,snowman
19767,bulldozer
19768,bulldozer
19769,pig
19770,skyscraper
19771,skyscraper
19772,penguin
19773,trombone
19774,spider
19775,chair
19776,violin
19777,chair
19778,keyboard
19779,pig
19780,penguin
19781,skyscraper
19782,nose
19783,harp
19784,skyscraper
19785,nose
19786,hand
19787,foot
19788,snowman
19789,flashlight
19790,parrot
19791,skyscraper
19792,laptop
19793,chair
19794,keyboard
19795,harp
19796,snowman
19797,pig
19798,hat
19799,keyboard
19800,parrot
19801,eyeglasses
19802,laptop
19803,keyboard
19804,parrot
19805,nose
19806,penguin
19807,foot
19808,snowman
19809,trombone
19810,bulldozer
19811,harp
19812,skyscraper
19813,hand
19814,eyeglasses
19815,laptop
19816,flashlight
19817,flashlight
19818,foot
19819,spider
19820,laptop
19821,harp
19822,flashlight
19823,nose
19824,trombone
19825,violin
19826,pig
19827,laptop
19828,snowman
19829,foot
19830,eyeglasses
19831,hat
19832,nose
19833,keyboard
19834,foot
19835,hand
19836,flashlight
19837,flashlight
19838,snowman
19839,trombone
19840,skyscraper
19841,keyboard
19842,keyboard
19843,nose
19844,snowman
19845,skyscraper
19846,laptop
19847,violin
19848,foot
19849,keyboard
19850,foot
19851,keyboard
19852,spider
19853,laptop
19854,spider
19855,trombone
19856,parrot
19857,penguin
19858,keyboard
19859,banana
19860,penguin
19861,parrot
19862,harp
19863,penguin
19864,foot
19865,eyeglasses
19866,penguin
19867,keyboard
19868,foot
19869,nose
19870,pig
19871,nose
19872,parrot
19873,eyeglasses
19874,harp
19875,trombone
19876,laptop
19877,laptop
19878,violin
19879,chair
19880,flashlight
19881,laptop
19882,hat
19883,penguin
19884,spider
19885,keyboard
19886,banana
19887,keyboard
19888,foot
19889,hat
19890,chair
19891,chair
19892,flashlight
19893,chair
19894,banana
19895,chair
19896,skyscraper
19897,foot
19898,violin
19899,pig
19900,laptop
19901,chair
19902,harp
19903,nose
19904,violin
19905,eyeglasses
19906,skyscraper
19907,violin
19908,bulldozer
19909,penguin
19910,trombone
19911,snowman
19912,hat
19913,pig
19914,snowman
19915,banana
19916,flashlight
19917,hat
19918,snowman
19919,parrot
19920,bulldozer
19921,nose
19922,banana
19923,spider
19924,banana
19925,trombone
19926,parrot
19927,foot
19928,bulldozer
19929,skyscraper
19930,pig
19931,penguin
19932,hat
19933,banana
19934,pig
19935,penguin
19936,violin
19937,spider
19938,skyscraper
19939,hat
19940,hat
19941,foot
19942,keyboard
19943,spider
19944,harp
19945,pig
19946,skyscraper
19947,skyscraper
19948,harp
19949,snowman
19950,nose
19951,keyboard
19952,bulldozer
19953,skyscraper
19954,hand
19955,bulldozer
19956,chair
19957,harp
19958,foot
19959,foot
19960,snowman
19961,parrot
19962,violin
19963,spider
19964,hat
19965,hat
19966,chair
19967,parrot
19968,eyeglasses
19969,banana
19970,snowman
19971,bulldozer
19972,trombone
19973,pig
19974,trombone
19975,parrot
19976,keyboard
19977,foot
19978,banana
19979,harp
19980,hat
19981,hat
19982,bulldozer
19983,hat
19984,hand
19985,spider
19986,banana
19987,hat
19988,banana
19989,spider
19990,violin
19991,chair
19992,spider
19993,flashlight
19994,laptop
19995,hat
19996,foot
19997,banana
19998,hand
19999,spider
20000,flashlight
20001,foot
20002,spider
20003,banana
20004,trombone
20005,harp
20006,keyboard
20007,pig
20008,eyeglasses
20009,pig
20010,banana
20011,hand
20012,trombone
20013,violin
20014,parrot
20015,snowman
20016,chair
20017,snowman
20018,parrot
20019,flashlight
20020,flashlight
20021,flashlight
20022,flashlight
20023,foot
20024,hat
20025,eyeglasses
20026,harp
20027,keyboard
20028,penguin
20029,harp
20030,penguin
20031,hat
20032,skyscraper
20033,chair
20034,eyeglasses
20035,spider
20036,parrot
20037,banana
20038,laptop
20039,trombone
20040,keyboard
20041,banana
20042,skyscraper
20043,spider
20044,chair
20045,bulldozer
20046,spider
20047,bulldozer
20048,parrot
20049,trombone
20050,skyscraper
20051,nose
20052,keyboard
20053,chair
20054,chair
20055,bulldozer
20056,laptop
20057,nose
20058,flashlight
20059,flashlight
20060,banana
20061,laptop
20062,violin
20063,nose
20064,hat
20065,pig
20066,penguin
20067,trombone
20068,hand
20069,bulldozer
20070,chair
20071,penguin
20072,pig
20073,keyboard
20074,hat
20075,flashlight
20076,parrot
20077,flashlight
20078,spider
20079,chair
20080,bulldozer
20081,hand
20082,snowman
20083,violin
20084,eyeglasses
20085,nose
20086,skyscraper
20087,keyboard
20088,bulldozer
20089,skyscraper
20090,violin
20091,parrot
20092,violin
20093,eyeglasses
20094,snowman
20095,hat
20096,pig
20097,nose
20098,banana
20099,pig
20100,nose
20101,bulldozer
20102,pig
20103,penguin
20104,bulldozer
20105,banana
20106,pig
20107,skyscraper
20108,hat
20109,chair
20110,pig
20111,penguin
20112,snowman
20113,keyboard
20114,violin
20115,laptop
20116,spider
20117,foot
20118,bulldozer
20119,banana
20120,laptop
20121,nose
20122,hat
20123,spider
20124,hat
20125,nose
20126,chair
20127,skyscraper
20128,hat
20129,bulldozer
20130,penguin
20131,trombone
20132,nose
20133,penguin
20134,harp
20135,trombone
20136,penguin
20137,penguin
20138,snowman
20139,bulldozer
20140,eyeglasses
20141,keyboard
20142,pig
20143,bulldozer
20144,pig
20145,snowman
20146,flashlight
20147,eyeglasses
20148,hand
20149,trombone
20150,penguin
20151,pig
20152,pig
20153,foot
20154,pig
20155,chair
20156,bulldozer
20157,penguin
20158,hand
20159,foot
20160,harp
20161,spider
20162,spider
20163,penguin
20164,penguin
20165,keyboard
20166,pig
20167,violin
20168,banana
20169,parrot
20170,skyscraper
20171,foot
20172,harp
20173,laptop
20174,keyboard
20175,bulldozer
20176,hat
20177,keyboard
20178,chair
20179,keyboard
20180,violin
20181,bulldozer
20182,skyscraper
20183,nose
20184,chair
20185,foot
20186,spider
20187,nose
20188,hand
20189,banana
20190,keyboard
20191,pig
20192,snowman
20193,snowman
20194,snowman
20195,bulldozer
20196,foot
20197,snowman
20198,keyboard
20199,snowman
20200,bulldozer
20201,violin
20202,eyeglasses
20203,violin
20204,foot
20205,flashlight
20206,spider
20207,keyboard
20208,laptop
20209,skyscraper
20210,penguin
20211,chair
20212,flashlight
20213,flashlight
20214,skyscraper
20215,hand
20216,harp
20217,bulldozer
20218,trombone
20219,penguin
20220,laptop
20221,hat
20222,flashlight
20223,trombone
20224,hand
20225,violin
20226,parrot
20227,laptop
20228,parrot
20229,violin
20230,pig
20231,penguin
20232,penguin
20233,bulldozer
20234,harp
20235,eyeglasses
20236,bulldozer
20237,hat
20238,skyscraper
20239,pig
20240,laptop
20241,violin
20242,keyboard
20243,harp
20244,banana
20245,laptop
20246,trombone
20247,harp
20248,skyscraper
20249,foot
20250,bulldozer
20251,violin
20252,keyboard
20253,spider
20254,eyeglasses
20255,violin
20256,hat
20257,hat
20258,nose
20259,spider
20260,hat
20261,bulldozer
20262,eyeglasses
20263,skyscraper
20264,banana
20265,hand
20266,parrot
20267,banana
20268,spider
20269,banana
20270,trombone
20271,pig
20272,bulldozer
20273,violin
20274,pig
20275,banana
20276,bulldozer
20277,trombone
20278,keyboard
20279,parrot
20280,keyboard
20281,banana
20282,keyboard
20283,pig
20284,trombone
20285,harp
20286,bulldozer
20287,chair
20288,trombone
20289,hand
20290,hat
20291,laptop
20292,pig
20293,skyscraper
20294,eyeglasses
20295,keyboard
20296,parrot
20297,parrot
20298,foot
20299,keyboard
20300,chair
20301,keyboard
20302,hand
20303,violin
20304,snowman
20305,skyscraper
20306,violin
20307,flashlight
20308,chair
20309,harp
20310,harp
20311,harp
20312,flashlight
20313,harp
20314,hat
20315,nose
20316,skyscraper
20317,nose
20318,violin
20319,hand
20320,hand
20321,hat
20322,flashlight
20323,chair
20324,hat
20325,hat
20326,pig
20327,banana
20328,skyscraper
20329,foot
20330,harp
20331,skyscraper
20332,nose
20333,penguin
20334,pig
20335,keyboard
20336,eyeglasses
20337,flashlight
20338,pig
20339,parrot
20340,hat
20341,banana
20342,snowman
20343,harp
20344,harp
20345,spider
20346,chair
20347,laptop
20348,bulldozer
20349,hand
20350,nose
20351,banana
20352,chair
20353,nose
20354,foot
20355,violin
20356,spider
20357,trombone
20358,laptop
20359,laptop
20360,penguin
20361,foot
20362,trombone
20363,flashlight
20364,hand
20365,violin
20366,hat
20367,foot
20368,hat
20369,foot
20370,parrot
20371,harp
20372,chair
20373,hat
20374,keyboard
20375,foot
20376,bulldozer
20377,trombone
20378,parrot
20379,violin
20380,harp
20381,laptop
20382,snowman
20383,spider
20384,foot
20385,hat
20386,parrot
20387,violin
20388,trombone
20389,laptop
20390,keyboard
20391,pig
20392,keyboard
20393,violin
20394,bulldozer
20395,pig
20396,flashlight
20397,spider
20398,violin
20399,bulldozer
20400,snowman
20401,eyeglasses
20402,trombone
20403,violin
20404,keyboard
20405,skyscraper
20406,parrot
20407,harp
20408,penguin
20409,skyscraper
20410,snowman
20411,parrot
20412,bulldozer
20413,laptop
20414,penguin
20415,laptop
20416,bulldozer
20417,snowman
20418,flashlight
20419,flashlight
20420,hat
20421,keyboard
20422,bulldozer
20423,pig
20424,keyboard
20425,nose
20426,trombone
20427,flashlight
20428,nose
20429,bulldozer
20430,foot
20431,spider
20432,trombone
20433,hand
20434,eyeglasses
20435,harp
20436,foot
20437,bulldozer
20438,snowman
20439,parrot
20440,hat
20441,harp
20442,spider
20443,trombone
20444,skyscraper
20445,laptop
20446,pig
20447,parrot
20448,violin
20449,flashlight
20450,snowman
20451,pig
20452,harp
20453,pig
20454,banana
20455,foot
20456,snowman
20457,flashlight
20458,pig
20459,eyeglasses
20460,parrot
20461,pig
20462,eyeglasses
20463,skyscraper
20464,eyeglasses
20465,chair
20466,parrot
20467,trombone
20468,trombone
20469,bulldozer
20470,pig
20471,trombone
20472,skyscraper
20473,bulldozer
20474,bulldozer
20475,parrot
20476,bulldozer
20477,penguin
20478,flashlight
20479,foot
20480,eyeglasses
20481,pig
20482,hand
20483,pig
20484,penguin
20485,eyeglasses
20486,hat
20487,banana
20488,foot
20489,snowman
20490,keyboard
20491,laptop
20492,skyscraper
20493,violin
20494,laptop
20495,hat
20496,harp
20497,nose
20498,snowman
20499,keyboard
20500,harp
20501,hand
20502,parrot
20503,violin
20504,parrot
20505,trombone
20506,harp
20507,banana
20508,chair
20509,foot
20510,violin
20511,hand
20512,flashlight
20513,penguin
20514,trombone
20515,flashlight
20516,hand
20517,hand
20518,foot
20519,nose
20520,spider
20521,chair
20522,nose
20523,eyeglasses
20524,hand
20525,parrot
20526,parrot
20527,harp
20528,laptop
20529,spider
20530,keyboard
20531,violin
20532,spider
20533,laptop
20534,hat
20535,snowman
20536,pig
20537,banana
20538,laptop
20539,hand
20540,violin
20541,trombone
20542,harp
20543,trombone
20544,spider
20545,hand
20546,harp
20547,hand
20548,keyboard
20549,pig
20550,chair
20551,hand
20552,parrot
20553,skyscraper
20554,chair
20555,nose
20556,chair
20557,chair
20558,parrot
20559,skyscraper
20560,snowman
20561,chair
20562,eyeglasses
20563,laptop
20564,harp
20565,snowman
20566,spider
20567,spider
20568,spider
20569,chair
20570,banana
20571,skyscraper
20572,pig
20573,hand
20574,parrot
20575,violin
20576,violin
20577,skyscraper
20578,snowman
20579,bulldozer
20580,nose
20581,bulldozer
20582,snowman
20583,eyeglasses
20584,harp
20585,laptop
20586,snowman
20587,flashlight
20588,bulldozer
20589,bulldozer
20590,parrot
20591,keyboard
20592,eyeglasses
20593,skyscraper
20594,eyeglasses
20595,penguin
20596,foot
20597,harp
20598,chair
20599,foot
20600,foot
20601,flashlight
20602,foot
20603,spider
20604,violin
20605,flashlight
20606,foot
20607,trombone
20608,chair
20609,hand
20610,pig
20611,trombone
20612,banana
20613,laptop
20614,nose
20615,pig
20616,skyscraper
20617,harp
20618,pig
20619,violin
20620,keyboard
20621,trombone
20622,spider
20623,snowman
20624,trombone
20625,bulldozer
20626,laptop
20627,eyeglasses
20628,pig
20629,eyeglasses
20630,hand
20631,harp
20632,trombone
20633,spider
20634,hat
20635,eyeglasses
20636,flashlight
20637,harp
20638,hand
20639,foot
20640,eyeglasses
20641,pig
20642,hand
20643,hat
20644,parrot
20645,foot
20646,pig
20647,penguin
20648,laptop
20649,eyeglasses
20650,keyboard
20651,violin
20652,violin
20653,harp
20654,nose
20655,chair
20656,hat
20657,penguin
20658,harp
20659,pig
20660,spider
20661,foot
20662,spider
20663,chair
20664,trombone
20665,flashlight
20666,bulldozer
20667,chair
20668,hand
20669,foot
20670,snowman
20671,skyscraper
20672,laptop
20673,hat
20674,keyboard
20675,skyscraper
20676,flashlight
20677,skyscraper
20678,flashlight
20679,flashlight
20680,parrot
20681,chair
20682,eyeglasses
20683,parrot
20684,violin
20685,skyscraper
20686,violin
20687,hand
20688,bulldozer
20689,chair
20690,nose
20691,foot
20692,flashlight
20693,trombone
20694,bulldozer
20695,keyboard
20696,violin
20697,keyboard
20698,flashlight
20699,foot
20700,flashlight
20701,nose
20702,eyeglasses
20703,bulldozer
20704,nose
20705,penguin
20706,skyscraper
20707,chair
20708,flashlight
20709,violin
20710,hat
20711,banana
20712,flashlight
20713,bulldozer
20714,banana
20715,trombone
20716,keyboard
20717,keyboard
20718,flashlight
20719,keyboard
20720,foot
20721,skyscraper
20722,violin
20723,banana
20724,skyscraper
20725,skyscraper
20726,nose
20727,flashlight
20728,laptop
20729,hand
20730,pig
20731,banana
20732,violin
20733,harp
20734,snowman
20735,banana
20736,violin
20737,hand
20738,flashlight
20739,harp
20740,pig
20741,trombone
20742,flashlight
20743,trombone
20744,keyboard
20745,banana
20746,harp
20747,bulldozer
20748,spider
20749,keyboard
20750,hand
20751,nose
20752,parrot
20753,foot
20754,chair
20755,pig
20756,laptop
20757,foot
20758,keyboard
20759,laptop
20760,spider
20761,penguin
20762,snowman
20763,penguin
20764,trombone
20765,harp
20766,flashlight
20767,violin
20768,chair
20769,snowman
20770,chair
20771,hand
20772,harp
20773,eyeglasses
20774,trombone
20775,hand
20776,penguin
20777,hand
20778,nose
20779,banana
20780,flashlight
20781,trombone
20782,nose
20783,pig
20784,foot
20785,trombone
20786,pig
20787,bulldozer
20788,trombone
20789,spider
20790,banana
20791,pig
20792,spider
20793,hand
20794,trombone
20795,foot
20796,bulldozer
20797,pig
20798,eyeglasses
20799,hand
20800,skyscraper
20801,eyeglasses
20802,hand
20803,skyscraper
20804,keyboard
20805,hand
20806,bulldozer
20807,bulldozer
20808,harp
20809,banana
20810,penguin
20811,trombone
20812,violin
20813,spider
20814,violin
20815,parrot
20816,banana
20817,violin
20818,nose
20819,violin
20820,trombone
20821,eyeglasses
20822,parrot
20823,flashlight
20824,foot
20825,skyscraper
20826,foot
20827,spider
20828,pig
20829,bulldozer
20830,bulldozer
20831,violin
20832,bulldozer
20833,pig
20834,foot
20835,hat
20836,bulldozer
20837,skyscraper
20838,penguin
20839,laptop
20840,flashlight
20841,violin
20842,banana
20843,violin
20844,parrot
20845,banana
20846,banana
20847,laptop
20848,skyscraper
20849,snowman
20850,nose
20851,harp
20852,parrot
20853,bulldozer
20854,nose
20855,snowman
20856,foot
20857,laptop
20858,hat
20859,parrot
20860,trombone
20861,hand
20862,banana
20863,trombone
20864,chair
20865,nose
20866,penguin
20867,nose
20868,skyscraper
20869,penguin
20870,trombone
20871,flashlight
20872,chair
20873,foot
20874,bulldozer
20875,keyboard
20876,trombone
20877,laptop
20878,bulldozer
20879,spider
20880,laptop
20881,flashlight
20882,keyboard
20883,parrot
20884,penguin
20885,harp
20886,flashlight
20887,nose
20888,spider
20889,keyboard
20890,pig
20891,bulldozer
20892,spider
20893,laptop
20894,laptop
20895,keyboard
20896,keyboard
20897,eyeglasses
20898,laptop
20899,banana
20900,foot
20901,eyeglasses
20902,banana
20903,keyboard
20904,laptop
20905,skyscraper
20906,keyboard
20907,skyscraper
20908,hand
20909,spider
20910,nose
20911,violin
20912,violin
20913,trombone
20914,chair
20915,flashlight
20916,harp
20917,hand
20918,parrot
20919,bulldozer
20920,eyeglasses
20921,hand
20922,keyboard
20923,keyboard
20924,harp
20925,hat
20926,banana
20927,parrot
20928,hat
20929,skyscraper
20930,harp
20931,foot
20932,chair
20933,spider
20934,parrot
20935,eyeglasses
20936,penguin
20937,trombone
20938,keyboard
20939,laptop
20940,penguin
20941,nose
20942,hat
20943,eyeglasses
20944,flashlight
20945,trombone
20946,skyscraper
20947,flashlight
20948,hat
20949,violin
20950,laptop
20951,flashlight
20952,foot
20953,keyboard
20954,nose
20955,parrot
20956,eyeglasses
20957,violin
20958,parrot
20959,parrot
20960,bulldozer
20961,pig
20962,penguin
20963,nose
20964,keyboard
20965,foot
20966,eyeglasses
20967,violin
20968,pig
20969,skyscraper
20970,foot
20971,laptop
20972,eyeglasses
20973,trombone
20974,hand
20975,spider
20976,penguin
20977,eyeglasses
20978,hand
20979,keyboard
20980,nose
20981,hat
20982,foot
20983,chair
20984,penguin
20985,harp
20986,foot
20987,hand
20988,foot
20989,spider
20990,banana
20991,trombone
20992,violin
20993,hat
20994,foot
20995,penguin
20996,snowman
20997,spider
20998,penguin
20999,hat
21000,keyboard
21001,eyeglasses
21002,skyscraper
21003,bulldozer
21004,skyscraper
21005,hand
21006,keyboard
21007,penguin
21008,penguin
21009,chair
21010,hat
21011,harp
21012,parrot
21013,keyboard
21014,laptop
21015,snowman
21016,harp
21017,bulldozer
21018,foot
21019,laptop
21020,flashlight
21021,spider
21022,snowman
21023,hand
21024,hand
21025,pig
21026,eyeglasses
21027,keyboard
21028,bulldozer
21029,eyeglasses
21030,parrot
21031,harp
21032,harp
21033,laptop
21034,eyeglasses
21035,keyboard
21036,laptop
21037,trombone
21038,bulldozer
21039,hand
21040,pig
21041,bulldozer
21042,flashlight
21043,flashlight
21044,bulldozer
21045,skyscraper
21046,banana
21047,banana
21048,foot
21049,bulldozer
21050,harp
21051,keyboard
21052,laptop
21053,banana
21054,foot
21055,penguin
21056,keyboard
21057,foot
21058,spider
21059,nose
21060,trombone
21061,laptop
21062,pig
21063,eyeglasses
21064,penguin
21065,banana
21066,violin
21067,hat
21068,hand
21069,pig
21070,chair
21071,banana
21072,penguin
21073,flashlight
21074,skyscraper
21075,violin
21076,parrot
21077,nose
21078,laptop
21079,snowman
21080,flashlight
21081,chair
21082,skyscraper
21083,laptop
21084,bulldozer
21085,parrot
21086,penguin
21087,violin
21088,nose
21089,hand
21090,foot
21091,harp
21092,hand
21093,spider
21094,foot
21095,foot
21096,eyeglasses
21097,violin
21098,eyeglasses
21099,violin
21100,banana
21101,laptop
21102,penguin
21103,parrot
21104,penguin
21105,hand
21106,laptop
21107,spider
21108,hand
21109,penguin
21110,hand
21111,spider
21112,flashlight
21113,eyeglasses
21114,trombone
21115,parrot
21116,penguin
21117,banana
21118,penguin
21119,hand
21120,foot
21121,keyboard
21122,penguin
21123,flashlight
21124,penguin
21125,parrot
21126,laptop
21127,harp
21128,harp
21129,foot
21130,spider
21131,eyeglasses
21132,trombone
21133,violin
21134,violin
21135,keyboard
21136,trombone
21137,harp
21138,violin
21139,penguin
21140,hat
21141,snowman
21142,trombone
21143,eyeglasses
21144,skyscraper
21145,violin
21146,chair
21147,harp
21148,flashlight
21149,chair
21150,hat
21151,pig
21152,skyscraper
21153,banana
21154,skyscraper
21155,laptop
21156,hand
21157,bulldozer
21158,foot
21159,parrot
21160,harp
21161,hand
21162,penguin
21163,chair
21164,parrot
21165,spider
21166,bulldozer
21167,penguin
21168,pig
21169,skyscraper
21170,skyscraper
21171,parrot
21172,penguin
21173,eyeglasses
21174,laptop
21175,flashlight
21176,spider
21177,spider
21178,parrot
21179,hand
21180,snowman
21181,chair
21182,bulldozer
21183,parrot
21184,keyboard
21185,banana
21186,eyeglasses
21187,trombone
21188,trombone
21189,skyscraper
21190,penguin
21191,banana
21192,harp
21193,trombone
21194,hat
21195,violin
21196,pig
21197,eyeglasses
21198,hat
21199,parrot
21200,nose
21201,skyscraper
21202,pig
21203,trombone
21204,bulldozer
21205,snowman
21206,snowman
21207,hat
21208,skyscraper
21209,trombone
21210,trombone
21211,banana
21212,eyeglasses
21213,trombone
21214,eyeglasses
21215,banana
21216,hat
21217,trombone
21218,nose
21219,hat
21220,chair
21221,chair
21222,foot
21223,foot
21224,hat
21225,flashlight
21226,skyscraper
21227,foot
21228,parrot
21229,snowman
21230,parrot
21231,nose
21232,harp
21233,nose
21234,pig
21235,skyscraper
21236,parrot
21237,harp
21238,penguin
21239,penguin
21240,laptop
21241,harp
21242,penguin
21243,snowman
21244,banana
21245,bulldozer
21246,hat
21247,harp
21248,bulldozer
21249,trombone
21250,chair
21251,harp
21252,penguin
21253,nose
21254,violin
21255,trombone
21256,hat
21257,trombone
21258,chair
21259,hat
21260,parrot
21261,violin
21262,chair
21263,hand
21264,snowman
21265,keyboard
21266,snowman
21267,laptop
21268,banana
21269,hand
21270,eyeglasses
21271,keyboard
21272,spider
21273,keyboard
21274,flashlight
21275,foot
21276,flashlight
21277,hat
21278,laptop
21279,bulldozer
21280,foot
21281,foot
21282,penguin
21283,hat
21284,snowman
21285,harp
21286,nose
21287,pig
21288,hat
21289,bulldozer
21290,banana
21291,skyscraper
21292,parrot
21293,bulldozer
21294,laptop
21295,spider
21296,flashlight
21297,eyeglasses
21298,violin
21299,eyeglasses
21300,snowman
21301,nose
21302,nose
21303,chair
21304,snowman
21305,banana
21306,flashlight
21307,penguin
21308,laptop
21309,penguin
21310,trombone
21311,laptop
21312,spider
21313,eyeglasses
21314,keyboard
21315,chair
21316,spider
21317,skyscraper
21318,hand
21319,nose
21320,eyeglasses
21321,violin
21322,parrot
21323,pig
21324,bulldozer
21325,violin
21326,keyboard
21327,parrot
21328,bulldozer
21329,trombone
21330,hand
21331,foot
21332,spider
21333,snowman
21334,snowman
21335,violin
21336,hat
21337,foot
21338,pig
21339,keyboard
21340,pig
21341,chair
21342,chair
21343,harp
21344,bulldozer
21345,spider
21346,hat
21347,snowman
21348,eyeglasses
21349,bulldozer
21350,bulldozer
21351,bulldozer
21352,foot
21353,harp
21354,bulldozer
21355,nose
21356,parrot
21357,flashlight
21358,bulldozer
21359,snowman
21360,eyeglasses
21361,harp
21362,harp
21363,laptop
21364,hand
21365,pig
21366,skyscraper
21367,hand
21368,chair
21369,harp
21370,nose
21371,laptop
21372,penguin
21373,pig
21374,chair
21375,bulldozer
21376,banana
21377,banana
21378,banana
21379,trombone
21380,eyeglasses
21381,pig
21382,eyeglasses
21383,chair
21384,parrot
21385,banana
21386,spider
21387,trombone
21388,laptop
21389,eyeglasses
21390,spider
21391,nose
21392,snowman
21393,violin
21394,pig
21395,violin
21396,banana
21397,laptop
21398,hand
21399,penguin
21400,trombone
21401,foot
21402,snowman
21403,eyeglasses
21404,keyboard
21405,pig
21406,hand
21407,hand
21408,eyeglasses
21409,eyeglasses
21410,laptop
21411,chair
21412,flashlight
21413,laptop
21414,flashlight
21415,penguin
21416,hand
21417,harp
21418,hand
21419,trombone
21420,trombone
21421,bulldozer
21422,trombone
21423,parrot
21424,bulldozer
21425,spider
21426,parrot
21427,parrot
21428,banana
21429,chair
21430,spider
21431,pig
21432,spider
21433,foot
21434,foot
21435,skyscraper
21436,harp
21437,violin
21438,violin
21439,snowman
21440,eyeglasses
21441,chair
21442,foot
21443,foot
21444,eyeglasses
21445,banana
21446,hand
21447,flashlight
21448,chair
21449,spider
21450,spider
21451,bulldozer
21452,parrot
21453,flashlight
21454,foot
21455,spider
21456,pig
21457,foot
21458,penguin
21459,spider
21460,hand
21461,banana
